date,year,month,NDVI,MSAVI,MNDWI,BSI,S2_WATER_AREA_KM2,TEMP_C,PRECIP_MM,WIND_MS,SOIL_MOISTURE,JRC_WATER_AREA_KM2,S2_SCENE_COUNT,S2_VALID_PIXEL_COUNT,ERA5_IMAGE_COUNT,JRC_IMAGE_COUNT
2019-06,2019,6,0.10803728881612397,0.08275212317998229,-0.22998245603946083,0.10393550954870429,15272.230178611486,27.721550187912545,1.6966551717118286,2.026991804709465,0.06343728732675337,10544.15621741928,454,26301039,1,1
2019-07,2019,7,0.10205457060846555,0.07634712832943653,-0.2335403479657371,0.11207029788409563,16319.758663266659,31.054398596688394,6.424844568828225,1.382418330875871,0.06381257682097419,9849.424980862877,479,27206588,1,1
2019-08,2019,8,0.10457823969933484,0.08106210216391245,-0.2313360776992952,0.10618541983418801,14989.51415471278,25.249614197368683,3.090604557835406,2.3967104205724348,0.06334675285819517,10156.146252294684,445,27003574,1,1
2019-09,2019,9,0.10488762394020937,0.08156129240254406,-0.2327415719884044,0.10519354000816683,15236.664785318091,18.82927777936328,7.719203057391668,1.0058634174183338,0.06915435549520628,11324.656249261963,413,26028932,1,1
2019-10,2019,10,0.08714344315174286,0.074977803926181,-0.22814777499870206,0.10740127839948563,14963.543049141479,12.621471383484002,1.8737768712842788,1.2988223473301865,0.06917545873546187,8879.544319822204,483,26921923,1,1
2019-11,2019,11,0.09130780729142839,0.07351927680564822,-0.2022804944745265,0.08911467543340122,20109.968589525924,-0.6707233914489635,15.0177197360433,1.9078979004527623,0.12325833730305927,0.0,449,25690399,1,1
2019-12,2019,12,0.09633152935586095,0.06950482797242288,-0.19387784781303857,0.08816175040587354,19320.510851121453,-0.6750947462149225,14.407054280661123,0.3927468181125644,0.1597172512479693,0.0,465,20441283,1,1
2020-01,2020,1,0.0986036635837667,0.06523888394660235,-0.17370196953736658,0.06987716914640354,18185.491645212205,-1.343800300758126,18.567985624386093,1.088909873997675,0.18842752221774645,0.0,447,16274175,1,1
2020-02,2020,2,0.09962750988707016,0.06841335430234709,-0.22655090791542862,0.11125323447080701,14503.257153506302,0.9877243505321541,10.090739654927564,0.8258743569937457,0.17954244487352353,1665.2988628890123,455,22084212,1,1
2020-03,2020,3,0.08578682944275264,0.06747836608916612,-0.21624997565785226,0.11432335277185132,17724.26415721053,6.435073125595017,8.79831165263535,3.2326582624469773,0.10936770819701758,14132.522757912571,450,25401738,1,1
2020-04,2020,4,0.09946495100548366,0.0749895671946822,-0.2206060713613106,0.10752287631840363,17832.43118066757,12.964043136131874,28.859265518340006,0.9491654764755586,0.1089220638427126,15722.755964152604,448,25182789,1,1
2020-05,2020,5,0.10359781712716011,0.07582660234060845,-0.22454685129734878,0.10842879317627865,16096.06208907859,23.032030477608135,15.048697488878101,1.0068371627264212,0.08713055247531955,12034.902344688016,479,25365334,1,1
2020-06,2020,6,0.10198906719095527,0.07774805038640717,-0.23032685849731596,0.10978508931337039,15388.406504284603,27.478810536241618,1.2585347892517094,2.543415573182315,0.06059002565006686,10126.623110064516,446,25119407,1,1
2020-07,2020,7,0.0942824753069035,0.07256673053388447,-0.23630862533465835,0.1168525602522078,13106.240056997964,30.174324420767473,2.571430895064328,2.6421405691345843,0.05926718193408437,9230.756591688698,456,26075172,1,1
2020-08,2020,8,0.09038796675784465,0.07425930410395876,-0.23029751974739415,0.11152223228898724,13461.44828342784,25.672083148088763,5.5451353898631845,1.6290475500541914,0.06531009934973668,9746.072564243872,469,26964267,1,1
2020-09,2020,9,0.09228197208369747,0.0761910361862698,-0.22582037760005022,0.10851387593523239,14617.562618355272,18.44193327239258,1.2202912104985189,1.9699857502819862,0.061409600341175555,9423.772959737218,447,27384667,1,1
2020-10,2020,10,0.07993233108294669,0.07206712613228733,-0.23179229836307103,0.11629271926754639,12225.73882432465,10.604205394999816,1.3222210735093651,1.896214658820811,0.06222209022250589,7954.2924437774955,436,26583100,1,1
2020-11,2020,11,0.0893757213456178,0.07273419692896652,-0.23103415871321772,0.10759434398527389,12523.119053592489,0.43854986673522517,7.373047918021035,1.351744381534654,0.0795487269249244,0.0,437,23991335,1,1
2020-12,2020,12,0.09504258069675102,0.07673409883172108,-0.21734183942383625,0.09561989890002975,10494.460873395034,-8.425029982674465,2.4843922572845294,2.6476843819930167,0.08938648930929212,0.0,443,20217821,1,1
2021-01,2021,1,0.09785217062612223,0.07181462324385039,-0.22207091934232653,0.10437566254266499,9482.91891079499,-4.993387090350274,7.067126972269562,2.256625829183048,0.10379903152717929,0.0,473,19466667,1,1
